"_type","availability","category","list_price","name","part_number","price","quantity","rating","rating_count","seller","subcategory","thirdparty","uom","url"
"ProductItem","1","Small Animals","","Super Pet CritterTrail Hamster Portable Petite Habitat","14100908","18.99","","3.3913","23","AlotOfHome","Hamster Cages","true","","https://www.walmart.com/product/14100908/sellers"
"ProductItem","1","Small Animals","","Super Pet CritterTrail Hamster Portable Petite Habitat","14100908","18.99","","3.3913","23","Ablackhorse","Hamster Cages","true","","https://www.walmart.com/product/14100908/sellers"
"ProductItem","1","Small Animals","","Super Pet CritterTrail Hamster Portable Petite Habitat","14100908","34.25","","3.3913","23","Valo Market","Hamster Cages","true","","https://www.walmart.com/product/14100908/sellers"
"ProductItem","1","Small Animals","","Super Pet CritterTrail One Level Habitat","14100909","27.99","","4.4","55","Walmart","Hamster Cages","false","","https://www.walmart.com/product/14100909/sellers"
"ProductItem","1","Small Animals","","Super Pet CritterTrail One Level Habitat","14100909","30.99","","4.4","55","Esbenshades Garden Center","Hamster Cages","true","","https://www.walmart.com/product/14100909/sellers"
"ProductItem","1","Small Animals","","Super Pet CritterTrail One Level Habitat","14100909","32.0","","4.4","55","Hayneedle","Hamster Cages","true","","https://www.walmart.com/product/14100909/sellers"
"ProductItem","1","Small Animals","","Super Pet CritterTrail One Level Habitat","14100909","36.75","","4.4","55","ProMax Commerce","Hamster Cages","true","","https://www.walmart.com/product/14100909/sellers"
"ProductItem","1","Small Animals","","Super Pet CritterTrail One Level Habitat","14100909","30.99","","4.4","55","AlotOfHome","Hamster Cages","true","","https://www.walmart.com/product/14100909/sellers"
"ProductItem","1","Small Animals","","Super Pet CritterTrail One Level Habitat","14100909","30.99","","4.4","55","Ablackhorse","Hamster Cages","true","","https://www.walmart.com/product/14100909/sellers"
"ProductItem","1","Small Animals","48.04","Super Pet CritterTrail One Level Habitat","14100909","36.85","","4.4","55","UnbeatableSale","Hamster Cages","true","","https://www.walmart.com/product/14100909/sellers"
"ProductItem","1","Small Animals","","Super Pet CritterTrail One Level Habitat","14100909","52.32","","4.4","55","Valo Market","Hamster Cages","true","","https://www.walmart.com/product/14100909/sellers"
"ProductItem","1","Farm & Ranch","","OvaScope Egg Candler","141146262","64.99","","2.5","2","Walmart","Poultry Care","false","","https://www.walmart.com/product/141146262/sellers"
"ProductItem","1","Farm & Ranch","","OvaScope Egg Candler","141146262","72.1","","2.5","2","Hayneedle","Poultry Care","true","","https://www.walmart.com/product/141146262/sellers"
"ProductItem","1","Farm & Ranch","","OvaScope Egg Candler","141146262","96.39","","2.5","2","AMI Ventures Inc","Poultry Care","true","","https://www.walmart.com/product/141146262/sellers"
"ProductItem","1","Small Animals","","Zoo Med Aspen Snake Bedding 24 Quarts Pack of 3","141299589","63.09","3.0","","","Palatial Products","Small Animal Bedding & Litter","true","pk","https://www.walmart.com/product/141299589/sellers"
"ProductItem","1","Cats","","Pet Dog Cat Winter Coat Puppy Warm Bowknot Gem Sweater Skirt Costume","141345972","11.62","","3.0","2","ChinMing","Cat Apparel & Collars","true","","https://www.walmart.com/product/141345972/sellers"
"ProductItem","1","Farm & Ranch","","Shed Window 14 x 21 White Flush Safety Glass Playhouse Chicken Coop","141353436","38.95","","","","Shed Windows and More Inc","Poultry Care","true","","https://www.walmart.com/product/141353436/sellers"
"ProductItem","1","Small Animals","44.87","Super Pet My First Home Tank Topper Habitat for 10 Gallon Tanks Colors Vary","14138910","34.99","","3.3846","13","Walmart","Hamster Cages","false","","https://www.walmart.com/product/14138910/sellers"
"ProductItem","1","Small Animals","","Super Pet My First Home Tank Topper Habitat for 10 Gallon Tanks Colors Vary","14138910","40.94","","3.3846","13","Healthypets","Hamster Cages","true","","https://www.walmart.com/product/14138910/sellers"
"ProductItem","1","Farm Animals","","Professional Kitchen Shears 95 Stainless Steel Poultry Chicken Bone Scissors","141456628","9.99","","","","HOSIM TRADING INC","Farm Animal Supplies","true","","https://www.walmart.com/product/141456628/sellers"
"ProductItem","1","Small Animals","","Zoo Med Aspen Snake Bedding 24 Quarts","141389758","26.52","","","","AMI Ventures Inc","Small Animal Bedding & Litter","true","","https://www.walmart.com/product/141389758/sellers"
"ProductItem","1","Dogs","","Vibrant Life Floral Pom Edge Dog Bandana XSmallSmall","141478942","4.97","","","","Walmart","Dog Apparel","false","","https://www.walmart.com/product/141478942/sellers"
"ProductItem","1","Dogs","","Halloween Dracula Dog Costume XLarge","141528186","20.24","","1.5","2","7th Avenue Costumes","Dog Apparel","true","","https://www.walmart.com/product/141528186/sellers"
"ProductItem","1","Dogs","","Halloween Dracula Dog Costume XLarge","141528186","21.01","","1.5","2","Costume Zoo","Dog Apparel","true","","https://www.walmart.com/product/141528186/sellers"
"ProductItem","1","Purina Natural Pet Food","","Purina ONE Natural Gravy Wet Dog Food Variety Pack SmartBlend True Instinct Tender Cuts 6 13 oz Cans","141553803","8.42","13.0","4.75","4","Walmart","","false","oz","https://www.walmart.com/product/141553803/sellers"
"ProductItem","1","Dogs","","LED Safety Pet CollaXL","141565213","10.99","","","","Overstock","Dog Apparel","true","","https://www.walmart.com/product/141565213/sellers"
"ProductItem","1","Horses","","Corona Ointment 2 oz 30 Lanolin Salve Hoof Scrape Sores Moisture Equine Horse","141578987","8.46","2.0","3.0","7","Tackxas Saddle Leather Superstore","Horse Supplies","true","oz","https://www.walmart.com/product/141578987/sellers"
"ProductItem","1","Horses","","Corona Ointment 2 oz 30 Lanolin Salve Hoof Scrape Sores Moisture Equine Horse","141578987","8.47","2.0","3.0","7","NVC Livestock Concepts","Horse Supplies","true","oz","https://www.walmart.com/product/141578987/sellers"
"ProductItem","1","Birds","","10 LB Wagners Four Season Wild Bird Food","141596697","10.93","10.0","4.4348","69","Walmart","Bird Food","false","lb","https://www.walmart.com/product/141596697/sellers"
"ProductItem","1","Horses","","Derby Extra Comfort Lycra Grip Horse Fly Mask with EarsPurple Full","141631290","29.95","","","","Tack Wholesale LLC","Horse Supplies","true","","https://www.walmart.com/product/141631290/sellers"
"ProductItem","1","Vitamins & Supplements","","Biologic BioRock Deer Mineral Supplement 10 Lbs","141634837","13.95","10.0","","","Dibbs Farms","Minerals","true","lb","https://www.walmart.com/product/141634837/sellers"
"ProductItem","1","Small Animals","20.17","Kaytee RunAbout Ball Giant Clear 115 Inches","14164895","16.99","2.0","4.3871","93","Walmart","Small Animal Toys","false","lb","https://www.walmart.com/product/14164895/sellers"
"ProductItem","1","Small Animals","","Kaytee RunAbout Ball Giant Clear 115 Inches","14164895","14.18","2.0","4.3871","93","Ablackhorse","Small Animal Toys","true","lb","https://www.walmart.com/product/14164895/sellers"
"ProductItem","1","Small Animals","","Kaytee RunAbout Ball Giant Clear 115 Inches","14164895","21.51","2.0","4.3871","93","ProMax Commerce","Small Animal Toys","true","lb","https://www.walmart.com/product/14164895/sellers"
"ProductItem","1","Small Animals","","Kaytee RunAbout Ball Giant Clear 115 Inches","14164895","18.27","2.0","4.3871","93","AlotOfHome","Small Animal Toys","true","lb","https://www.walmart.com/product/14164895/sellers"
"ProductItem","1","Small Animals","","Kaytee RunAbout Ball Giant Clear 115 Inches","14164895","28.27","2.0","4.3871","93","VirVentures","Small Animal Toys","true","lb","https://www.walmart.com/product/14164895/sellers"
"ProductItem","1","Small Animals","","Kaytee RunAbout Ball Giant Clear 115 Inches","14164895","32.07","2.0","4.3871","93","Valo Market","Small Animal Toys","true","lb","https://www.walmart.com/product/14164895/sellers"
"ProductItem","1","Small Animals","","Kaytee RunAbout Ball Giant Clear 115 Inches","14164895","33.61","2.0","4.3871","93","Little Family Members","Small Animal Toys","true","lb","https://www.walmart.com/product/14164895/sellers"
"ProductItem","1","Dogs","","NFL Dog Tags Set of 32","141652477","16.99","","4.0","1","ACAPSULE TOYS AND GIFTS LLC","Dog Collars, Leashes & Harnesses","true","","https://www.walmart.com/product/141652477/sellers"
"ProductItem","1","Dogs","","Vibrant Life Training Leash and TieOut For Dogs Black Large 20","142115581","11.84","","4.3333","6","Walmart","Dog Collars, Leashes & Harnesses","false","","https://www.walmart.com/product/142115581/sellers"
"ProductItem","1","Sports","","HILASON 1200D RIPSTOP WATERPROOF POLY TURNOUT WINTER HORSE BLANKET RED BLACK","142140955","84.95","","","","Tackxas Saddle Leather Superstore","Equestrian Gear","true","","https://www.walmart.com/product/142140955/sellers"
"ProductItem","1","Reptiles","","Exo Terra Floating Pellets Aq Turtle Juv 15 oz","142187670","3.2","1.5","","","Walmart","Turtle Food","false","oz","https://www.walmart.com/product/142187670/sellers"
"ProductItem","1","Reptiles","","Exo Terra Floating Pellets Aq Turtle Juv 15 oz","142187670","6.8","1.5","","","joshsfrogs","Turtle Food","true","oz","https://www.walmart.com/product/142187670/sellers"
"ProductItem","1","Reptiles","","Exo Terra DayNight Led Fixture Large","142193222","43.58","","5.0","1","joshsfrogs","Gecko Supplies","true","","https://www.walmart.com/product/142193222/sellers"
"ProductItem","1","Horses","","Animed DGlucosamine 5000 Joint Health Supplement For Horse White 5 Pound Pail","142194415","32.02","5.0","5.0","1","Santa Cruz Animal Health","Horse Supplies","true","lb","https://www.walmart.com/product/142194415/sellers"
"ProductItem","1","Horses","","Animed DGlucosamine 5000 Joint Health Supplement For Horse White 5 Pound Pail","142194415","36.34","5.0","5.0","1","Healthypets","Horse Supplies","true","lb","https://www.walmart.com/product/142194415/sellers"
"ProductItem","1","Horses","","Animed DGlucosamine 5000 Joint Health Supplement For Horse White 5 Pound Pail","142194415","37.49","5.0","5.0","1","Jeffers","Horse Supplies","true","lb","https://www.walmart.com/product/142194415/sellers"
"ProductItem","1","Horses","","Animed DGlucosamine 5000 Joint Health Supplement For Horse White 5 Pound Pail","142194415","33.88","5.0","5.0","1","Ablackhorse","Horse Supplies","true","lb","https://www.walmart.com/product/142194415/sellers"
"ProductItem","1","Garden Center","","PE Signature Lawn Starter Fertilizer","14220044","36.73","18.0","","","Seed Ranch","Garden Chemicals & Treatments","true","lb","https://www.walmart.com/product/14220044/sellers"
"ProductItem","1","Dogs","","Dog Travel Food Set For Medium Large Dogs Black 7 Pieces Including Collapsible Bowls Carriers Scooper Place Mat Bag","142287855","29.99","","","","SCS Direct Inc","Dog Bowls & Accessories","true","","https://www.walmart.com/product/142287855/sellers"
"ProductItem","1","Reptiles","15.79","25W Halogen Heat Lamp UVA UVB Basking Lamp Heater Light Bulb for Reptiles Lizard Turtle Aquarium","142353196","14.84","","","","Joybuy","Turtle Supplies","true","","https://www.walmart.com/product/142353196/sellers"
"ProductItem","1","Horses","","Douglas Cuddle Toys SHIMMERING BUTTERFLY TOTE with White Horse Plush Toy","142392042","49.29","","","","TippiPaws","Fly Repellents","true","","https://www.walmart.com/product/142392042/sellers"
"ProductItem","1","Reptiles","","Zoo Med Banquet Cuttlebone Tropical Fruit Banana Flavor Large 2 Pack 8 oz Pack of 3","142411585","27.84","3.0","","","Palatial Products","Zoo Med Turtle Food","true","pk","https://www.walmart.com/product/142411585/sellers"
"ProductItem","1","Birds","","Innovative Squirrel Proof Rain Proof 360 Sky Cafe Wild Bird Feeder by Arundale","142419152","95.95","","","","Bargains Warehouse","Wild Bird Accessories","true","","https://www.walmart.com/product/142419152/sellers"
"ProductItem","1","Dogs","59.23","Aspen Pet Pet Porter Traditional Kennel 28 25 30lbs","14244945","41.46","30.0","","","Walmart","Dog Carriers & Travel","false","lb","https://www.walmart.com/product/14244945/sellers"
"ProductItem","1","Dogs","","Aspen Pet Pet Porter Traditional Kennel 28 25 30lbs","14244945","66.43","30.0","","","Supply the Home","Dog Carriers & Travel","true","lb","https://www.walmart.com/product/14244945/sellers"
"ProductItem","1","Dogs","","Aspen Pet Pet Porter Traditional Kennel 28 25 30lbs","14244945","66.49","30.0","","","Overstock","Dog Carriers & Travel","true","lb","https://www.walmart.com/product/14244945/sellers"
"ProductItem","1","Dogs","","Aspen Pet Pet Porter Traditional Kennel 28 25 30lbs","14244945","67.09","30.0","","","Hayneedle","Dog Carriers & Travel","true","lb","https://www.walmart.com/product/14244945/sellers"
"ProductItem","1","Dogs","","Aspen Pet 32 Traditional Pet Porter","14244946","69.95","","5.0","2","Walmart","Dog Carriers & Travel","false","","https://www.walmart.com/product/14244946/sellers"
"ProductItem","1","Dogs","89.99","Aspen Pet 32 Traditional Pet Porter","14244946","83.24","","5.0","2","Hayneedle","Dog Carriers & Travel","true","","https://www.walmart.com/product/14244946/sellers"
"ProductItem","1","Dogs","","Aspen Pet 32 Traditional Pet Porter","14244946","97.34","","5.0","2","Factory Hardware Store","Dog Carriers & Travel","true","","https://www.walmart.com/product/14244946/sellers"
"ProductItem","1","Dogs","","Aspen Pet 32 Traditional Pet Porter","14244946","104.81","","5.0","2","TrueValueSuperStore","Dog Carriers & Travel","true","","https://www.walmart.com/product/14244946/sellers"
"ProductItem","1","Dogs","","Aspen Pet 32 Traditional Pet Porter","14244946","105.69","","5.0","2","Samis Shop","Dog Carriers & Travel","true","","https://www.walmart.com/product/14244946/sellers"
"ProductItem","1","Dogs","","Aspen Pet Pet Porter Traditional Kennel 36 50 70lbs","14244947","81.47","70.0","4.0","1","Walmart","Dog Carriers & Travel","false","lb","https://www.walmart.com/product/14244947/sellers"
"ProductItem","1","Dogs","","Aspen Pet Pet Porter Traditional Kennel 36 50 70lbs","14244947","99.13","70.0","4.0","1","Hayneedle","Dog Carriers & Travel","true","lb","https://www.walmart.com/product/14244947/sellers"
"ProductItem","1","Dogs","104.99","Aspen Pet Pet Porter Traditional Kennel 40 70 90lbs","14244948","75.23","90.0","4.9375","16","Walmart","Dog Carriers & Travel","false","lb","https://www.walmart.com/product/14244948/sellers"
"ProductItem","1","Dogs","188.49","Aspen Pet Pet Porter Traditional Kennel 40 70 90lbs","14244948","118.77","90.0","4.9375","16","Hayneedle","Dog Carriers & Travel","true","lb","https://www.walmart.com/product/14244948/sellers"
"ProductItem","1","Dogs","42.96","Aspen Pet Antimicrobial Dog bed with Deluxe Pillow 27 X 36","14244972","37.59","","3.9","20","Walmart","Dog Houses, Crates, Kennels, Cages, Beds","false","","https://www.walmart.com/product/14244972/sellers"
